5,Олег Ляшко,"Лідер ""Радикальної партії""",04.06.2018,10.06.2018,У 100 тис. українців щороку діагностуються онкологічні захворювання.,Правда,В Україні щороку реєструється понад 130 тис. нових випадків онкологічних захворювань.,http://moz.gov.ua/article/news/moz-pracjue-nad-rozshirennjam-dostupu-do-likuvannja-hvorih-na-rak-,https://youtu.be/Nno3RMyH798?t=223
5,Олег Ляшко,"Лідер ""Радикальної партії""",04.06.2018,10.06.2018,У структурі ВВП України понад 50% - це експорт.,Правда,"Експорт у структурі ВВП за І квартал 2018 року становить 53,9%, а за 2017 – 47,9%.","http://www.ukrstat.gov.ua/operativ/operativ2018/vvp/vvp_kv/vvp_kv_u/vvpf_kv2018u.htm, http://www.ukrstat.gov.ua/operativ/operativ2017/vvp/vvp_kv/xls_new/vvpf_kv2017xl_u.zip",https://youtu.be/emhpodEtaHk?t=368
4,Юлія Тимошенко,"лідер партії ""Батьківщина""",04.06.2018,10.06.2018,На 5 людей (менеджерів Нафтогазу) виділяється 1 млрд 200 грн якоїсь невідомої премії.,Маніпуляція,"Премія співробітникам “Нафтогазу” справді становить 1,2 млрд грн за курсом 26 грн/дол. Однак вона розподіляється не на 5 осіб, а на 41 особу, а головне - премія виплачується за перемогу “Нафтогазу” над “Газпромом” у Стокгольмському арбітражі у розмірі 1% від виграшу.",http://www.naftogaz.com/www/3/nakweb.nsf/0/B3C6C51AD098CD12C225829D00359112?OpenDocument&year=2018&month=05&nt=%D0%9D%D0%BE%D0%B2%D0%B8%D0%BD%D0%B8&,https://youtu.be/6aSHB7blfIY?t=148
4,Юлія Тимошенко,"лідер партії ""Батьківщина""",04.06.2018,10.06.2018,На 60-70% хочуть (у Нафтогазі) підвищити рівень тарифів на газ.,Правда,"За те, що треба підвищити тарифи, справді виступав Нафтогаз ще у квітні 2018 року. Основна причина – вирівнювання цін на газ для населення та промисловості. Також Нафтогаз пропонував виключити газорозподільчі компанії з ланцюгу поставок газу для населення, бо деякі такі компанії не платять Нафтогазу за послуги вчасно. Однак таке рішення Кабмін так і не ухвалив.",https://dt.ua/ECONOMICS/naftogaz-zaproponuvav-pidvischiti-cini-na-60-zmi-275714_.html,https://youtu.be/6aSHB7blfIY?t=154
6,Юрій Бойко,"Співголова фракції ""Опозиційний блок""",04.06.2018,10.06.2018,"Тільки 1% українців сьогодні вважає, що вона (судова система) реформована і працює чесно",Маніпуляція,"Згідно з опитуванням Фонду ""Демократичні ініціативи"" 0,8% респондентів вважають судову реформу цілком успішною, а 9,5% переважно успішною, тобто разом – 10,3%, а не 1%. Хоча за суттю основна думка спікера збігається з реальністю – рівень підтримки судової реформи населенням низький. Але при цьому він маніпулює даними.",https://dif.org.ua/uploads/doc/6331121115b10ee1e226208.56119729.docx,https://youtu.be/a7jUyxzeWaA?t=13
6,Юрій Бойко,"Співголова фракції ""Опозиційний блок""",04.06.2018,10.06.2018,"Уже сьогодні у нас криза неплатежів, більше 30 млрд (грн) не сплачено людьми. Вони не можуть сплачувати за такі тарифи",Правда,"Станом на квітень 2018 українці заборгували близько 37,8 млрд грн за отримані житлово-комунальні послуги. У квітні 2017 борг становив 22,6 млрд грн, тобто є тенденція зростання боргу.","http://www.ukrstat.gov.ua/express/expr2018/05/96.pdf, http://edclub.com.ua/analityka/oplata-naselennyam-zhytlovo-komunalnyh-poslug-u-kvitni-2017-roku",https://youtu.be/a7jUyxzeWaA?t=89
6,Юрій Бойко,"Співголова фракції ""Опозиційний блок""",04.06.2018,10.06.2018,"Ми наполягаємо, щоб був внесений в парламент законопроект про зміни виборчої системи, годі вже політичної корупції з мажоритарними виборами, які ми бачимо останнім часом. Вибори по відповідним спискам - всі це обіцяли, навіть правляча коаліція підписала з цього приводу коаліційну угоду, і треба це виконувати",Правда,"Справді, в коаліційній угоді “Європейська країна” декларувався намір відмовитися від змішаної (пропорційно-мажоритарної) виборчої системи та запровадити пропорційну виборчу систему виборів до Верховної Ради України, за якої виборці матимуть можливість голосувати за конкретних кандидатів у багатомандатних виборчих округах (пропорційна система з відкритими списками).",http://zakon3.rada.gov.ua/laws/file/text/33/f439014n8.pdf,https://youtu.be/9fnwJpD9AAU?t=113
6,Юрій Бойко,"Співголова фракції ""Опозиційний блок""",04.06.2018,10.06.2018,"Сьогоднішня влада в цілому втратила довіру людей, і ані Уряд, ані Президент країни, ані Парламент в сьогоднішньому вигляді довірою не користуються",Правда,"Згідно з дослідженням Фонду Демініціативи уряду довіряють 14,2% опитаних, президенту – 17,2%, парламенту – 9,4%. У той час як в кінці 2014 року уряду довіряли 36,8%, президенту – 49,4%, парламенту – 31,1%.","https://dif.org.ua/article/reytingijfojseojoej8567547, https://dif.org.ua/article/gromadska-dumka-pidsumki-2014-roku",https://youtu.be/9fnwJpD9AAU?t=495
1,Володимир Гройсман,Прем'єр-міністр України,04.06.2018,10.06.2018,"В різних областях по-різному (щодо об’єднання в ОТГ). Найкраще, по-моєму, 37% мешканців області, живуть в громадах, об’єднуються в Житомирській області. Найгірша ситуація це в Закарпатті.",Правда,"Станом на 10 травня у Житомирській області 37% населення проживало в ОТГ. Водночас найгірша область за цим показником Закарпатська – 5,7%.",https://decentralization.gov.ua/uploads/library/file/260/%D0%9C%D0%BE%D0%BD%D1%96%D1%82%D0%BE%D1%80%D0%B8%D0%BD%D0%B3__10.05.2018.pdf,https://youtu.be/4ThFASMmn_w?t=73
1,Володимир Гройсман,Прем'єр-міністр України,04.06.2018,10.06.2018,Сьогодні вже створено 705 (об’єднаних) громад.,Правда,"Це так, а ще у 45 громадах очікуються вибори.",https://decentralization.gov.ua/gromada,https://youtu.be/4ThFASMmn_w?t=187
1,Володимир Гройсман,Прем'єр-міністр України,04.06.2018,10.06.2018,"Вперше за всю історію української держави, ми передали місцеві дороги під управління обласних адміністрацій, в тому числі передали їм кошти - 11,5 млрд грн. Це вперше, я це наголошую, і це новий інструмент.",Перебільшення,"З 1 січня 2018 року дороги місцевого значення передані до сфери управління обласних державних адміністрацій, і для їхнього утримання у дорожньому фонді було дійсно закладено 11,5 млрд грн окремою статтею. Тоді як раніше фінансування цих доріг було “зашито” у кошти, що виділялись Укравтодору. Минулого року на всі дороги, за які відповідав Укравтодор (тобто, місцеві – це лише їх частина), виділяли 7,8 млрд грн, що є меншим навіть з урахуванням інфляції. Тобто фінансування справді зросло. Але це не новий інструмент. Так, у 2013 році за розпорядженням Кабміну № 759-р, було вирішено здійснити приймання-передачу автомобільних доріг загального користування місцевого значення зі сфери управління Державного агентства автомобільних доріг України до Київської обласної держадміністрації.","http://ukravtodor.gov.ua/press/news/11_5_miliardiv_hryven_subventsii_na_remont_ta_utrymannia_dorih_mistsevoho_znachennia_otrymaiut_tsoho_roku_oblasni_derzhani_administratsii.html, http://zakon3.rada.gov.ua/laws/show/1801-19, http://zakon5.rada.gov.ua/laws/show/759-2013-%D1%80, http://koda.gov.ua/normdoc/pro-peredachu-avtomobilnikh-dorig-zag/",https://youtu.be/4ThFASMmn_w?t=900
112,Вадим Рабінович,"Лідер партії ""За життя""",05.06.2018,10.06.2018,"Я внес законопроект, который, я считаю, один из основополагающих для обновления нашей жизни – уголовная ответственность за невыполнение предвыборных обещаний.",Правда,"Справді, Рабінович подав такий законопроект ще в лютому 2017 року. Статус на момент цитати – опрацьовується в комітеті.",http://w1.c1.rada.gov.ua/pls/zweb2/webproc4_1?id=&pf3511=61137,https://youtu.be/A0-W7-NO_8w?t=1615
112,Вадим Рабінович,"Лідер партії ""За життя""",05.06.2018,10.06.2018,"Сегодня ребенок умер от кори опять, от отсутствия сыворотки.",Неправда,"Сироваток від кору не існує, можлива лише вакцина для профілактики захворювання. Рабінович говорить про смерть 10-місячної дитини 4 червня в Одесі. Причиною смерті справді став кір, але не відсутність вакцин (станом на 1 червня у лікарнях Одеської області було більше 45 тисяч доз вакцин для профілактики КПК). Більш того, щеплення від кору роблять, коли дитині виповнюється рік (до того – ні). Захистити немовлят можна лише, якщо 95% населення буде вакциновано.","https://www.cdc.gov/measles/hcp/index.html http://www.unn.com.ua/uk/news/1734489-zyavilisya-podrobitsi-smerti-10-misyachnoyi-ditini-vid-koru-v-odesi, https://docs.google.com/spreadsheets/d/1htj8M5nJ4LNK-5eICiSJVXAvRzra0U4DrGyauHRmkoA/edit#gid=1324507375, http://moz.gov.ua/article/immunization/5-faktiv-pro-vakcinaciju",https://youtu.be/A0-W7-NO_8w?t=1654
112,Вадим Рабінович,"Лідер партії ""За життя""",05.06.2018,10.06.2018,"Выборы в Одессе сейчас произошли, видели, что были за выборы? Это же ужас, что сейчас произошло в Одессе. Маленький городок, 5 тыс. человек, национальная гвардия, до часу (дня) закрыты все участки (для голосования). Знаете, сколько проголосовало в конце (дня)? 14% людей.",Правда,"Мова про повторні вибори в Цебриківській ОТГ, населення якої 5070 осіб. У зв'язку з інформацією про замінування дільниць їх оточила поліція для перевірки. Порядок забезпечували 100 поліцейських та 50 нацгвардійців. Роботу було відновлено о 13:30. Явка на “проблемних” дільницях у селах Цебрикове й Вишневе склала 14,9% і 10,5% відповідно. Разом з тим, на дільницях у Нікомаровці проголосувало 44,7%, а у Саханці – 40,6%.","https://www.pravda.com.ua/news/2018/06/3/7182184/, https://decentralization.gov.ua/gromada/1384, https://www.pravda.com.ua/news/2018/06/3/7182199/, https://www.pravda.com.ua/news/2018/06/3/7182164/, https://www.pravda.com.ua/news/2018/06/3/7182199/",https://youtu.be/A0-W7-NO_8w?t=2015
112,Вадим Рабінович,"Лідер партії ""За життя""",05.06.2018,10.06.2018,"Скажите, каким образом килограмм мяса в Америке стоит два раза дешевле, чем в Украине. Скажите, каким образом килограмм мяса в Польше стоит на 20% меньше, чем у нас.",Неправда,"Кілограм яловичини в середньому в США коштує приблизно в 2,5 рази дорожче, ніж в Україні, в Польщі – майже в 2 рази.","https://www.numbeo.com/cost-of-living/compare_countries_result.jsp?country1=Ukraine&country2=United+States, https://www.numbeo.com/cost-of-living/compare_countries_result.jsp?country1=Ukraine&country2=Poland&displayCurrency=USD",https://youtu.be/A0-W7-NO_8w?t=2555
5,Олег Ляшко,"Лідер ""Радикальної партії""",05.06.2018,10.06.2018,Голова правління Нафтогазу виписали собі на $45 млн премій”.,Маніпуляція,"Сума премії менеджменту Нафтогазу справді становить $46,3 млн. Це 1% від суми виграшу в Стокгольмському арбітражі. Але цю премію призначив не сам собі менеджмент компанії, а наглядова рада Нафтогазу. Вона є незалежною від менеджменту, та до її складу входить чотири незалежних директора-іноземця й ще три представника держави Україна.","http://www.naftogaz.com/www/3/nakweb.nsf/0/B3C6C51AD098CD12C225829D00359112?OpenDocument&year=2018&month=05&nt=%D0%9D%D0%BE%D0%B2%D0%B8%D0%BD%D0%B8, http://www.naftogaz.com/www/3/nakweb.nsf/0/B3C6C51AD098CD12C225829D00359112?OpenDocument&year=2018&month=05&nt=%D0%9D%D0%BE%D0%B2%D0%B8%D0%BD%D0%B8",https://youtu.be/watch?reload=9?t=59
5,Олег Ляшко,"Лідер ""Радикальної партії""",05.06.2018,10.06.2018,"Подивіться останні опитування: 1% людей віре у те, що є незалежний суд в Україні”.",Маніпуляція,"Скоріше за все, Олег Ляшко посилається на останнє опитування громадської думки фондом “Демократичні ініціативи”, у якому частка опитаних, що “Повністю довіряють” судам, становить 1,3%. Проте існує також 7,3% населення, що відповіли “Скоріше довіряю”. Тому загальна довіра складає 8,6%. Опитування із найбільш наближеними до цієї цитати питаннями проводилося у жовтні 2017 року. За опитуванням, в незалежність суду і суддів в Україні вірять 7,2% опитаних, тоді як протилежної точки зору дотримуються 78,1%.",https://dif.org.ua/article/reytingijfojseojoej8567547 http://rsu.gov.ua/uploads/article/final-report-survey-e07f150174.pdf,https://youtu.be/watch?reload=9?t=324
4,Юлія Тимошенко,"лідер партії ""Батьківщина""",05.06.2018,10.06.2018,"Скажіть, чому не відреагували на звіт Рахункової палати, коли на 400 млн грн закуплені препарати для онкохворих людей, і їх просто знищили, тому що термін придатності завершений?",Неправда,"Згідно зі звітом Рахункової палати, вартість ліків для онкохворих, термін придатності яких закінчився, була 11,3 млн грн, а не 400 млн грн. 397 млн грн. – це сума коштів, виділених на закупівлю ліків для онкології у дорослих у 2016 році. У звіті Рахункової палати, про який говорить Юлія Тимошенко, немає претензій до використання цих коштів. Натомість, зазначено, що лікарські засоби для лікування онкохворих дітей на суму 11,3 млн грн не були використані до кінця закінчення терміну придатності. Це інша програма, на яку було виділено 353 млн грн (отже, простроченими виявились 3,2% поставлених ліків).","http://www.ac-rada.gov.ua/doccatalog/document/16753184/Zvit_17-1_2017.pdf?subportal=main http://moz.gov.ua/article/news/moz-pracjue-nad-rozshirennjam-dostupu-do-likuvannja-hvorih-na-rak-, http://www.ac-rada.gov.ua/doccatalog/document/16753184/Zvit_17-1_2017.pdf?subportal=main",https://youtu.be/h0SFQws0uBk?t=115
4,Юлія Тимошенко,"лідер партії ""Батьківщина""",05.06.2018,10.06.2018,"...чому нам сьогодні постачають ліки низької якості, з простроченим терміном, і через 20 місяців після передплати.",Маніпуляція,"Дані щодо поставки ліків через 20 місяців після передоплати наводяться у звіті Рахункової палати за 2015 – І пол 2017 року (стор. 43). Річна затримка з закупівлею ліків триває з 2014 року – коли закупівлі були провалені МОЗом під головуванням Олега Мусія ще до передачі закупівель міжнародним організаціям. Затримки збільшились у 2015 році, коли довго не могли передати закупівлі міжнародним організаціям (договори підписали лише наприкінці 2015 року). Тому у 2015-2017 роках значна частина централізованих закупівель медикаментів проходить формально попереднім роком. У 2015-2017 роках в договорах з міжнародними організаціями було закріплено принцип передоплати за ліки. Проте у 2018 році МОЗ домовилось про поетапну оплату за кожну програму. Щодо якості та простроченості ліків, то звіт Рахункової палати свідчить про те, що було втрачено ліків (через невикористання їх до закінчення терміну придатності) на суму 24,1 млн грн. Для порівняння, у 2015-2017 роках обсяг міжнародних закупівель – 12 млрд грн. Крім того, частина прострочених лікарських засобів закуповувалась за кошти бюджетів 2013 та 2014 років. Отже, Юлія Тимошенко маніпулює, оскільки частка прострочених ліків у сумі закупівель за останні 3 роки – 0,2%.","http://www.ac-rada.gov.ua/doccatalog/document/16753184/Zvit_17-1_2017.pdf?subportal=main http://moz.gov.ua/article/news/vidpovidi-na-poshireni-pitannja-pro-mizhnarodni-zakupivli, http://www.ac-rada.gov.ua/doccatalog/document/16753184/Zvit_17-1_2017.pdf?subportal=main",https://youtu.be/h0SFQws0uBk?t=127
4,Юлія Тимошенко,"лідер партії ""Батьківщина""",05.06.2018,10.06.2018,Зараз в Україну надходять ліки для клінічних випробувань. Чому українці про це не знають? І чому над нами без нашого відома хтось ставить якісь клінічні експерименти.,Неправда,"Клінічні випробування дозволені в Україні з 1996 року та регулюються ЗУ “Про лікарські засоби”. Згідно з законом, пацієнт (або його батьки) дає свою письмову згоду на участь у дослідженнях. Тому твердження про те, що вони проводяться без відома українців – неправда.",http://zakon3.rada.gov.ua/laws/show/123/96-%D0%B2%D1%80/ed19960404,https://youtu.be/h0SFQws0uBk?t=155
112,Вадим Рабінович,"Лідер партії ""За життя""",06.06.2018,10.06.2018,"Мы хотим сохранить систему, когда премьер не может 2 года отчитаться своей стране?",Правда,"Уряд Гройсмана справді не звітував у парламенті з моменту свого призначення (14 квітня 2016 року). Довідка VoxCheck: до Верховної Ради було подано звіти про роботу уряду як 2016, так і 2017 року. І тепер це справа парламенту – включити це питання до порядку денного чи ні. А це означає, що звіту не буде без волі парламентської більшості – фракцій “БПП” та “Народний Фронт” – які і призначали цей уряд. Причиною того, що парламент формально не заслуховує звіт уряду, є те, що за результатами такого слухання парламент має прийняти рішення або про затвердження звіту або про незатвердження (що дає Верховній Раді право поставити на голосування питання про відставку уряду). Вочевидь, сьогодні парламент не готовий прийняти таке рішення. Водночас незрозуміло, кого саме спікер звинувачує в тому, що звіту уряду не було (він просто констатує факт), тому вердикт – правда.","http://zakon0.rada.gov.ua/laws/show/104-2017-%D1%80, http://zakon3.rada.gov.ua/laws/show/95-2018-%D1%80",https://youtu.be/-YWAXKu4yJw?t=145
112,Вадим Рабінович,"Лідер партії ""За життя""",06.06.2018,10.06.2018,Сегодня каждый украинец - даже когда вынесли маленького ребенка из роддома на руках - он должен $10 тыс. МВФ.,Неправда,"Борг України перед МВФ становить $13,04 млрд. В Україні проживає 42 млн осіб. Тобто на одну особу припадає приблизно $310, а не $10 тис.",https://www.minfin.gov.ua/uploads/redactor/files/31.05.2018%20%D0%BC%D0%BB%D1%80%D0%B4.xlsm,https://youtu.be/fntRoFRbDEY?t=8558
5,Олег Ляшко,"Лідер ""Радикальної партії""",06.06.2018,10.06.2018,(Ціни на) ліки в Україні завищені порівняно з сусідніми країнами у 5-10 разів.,Неправда,"Уніфікованої інформації щодо середніх цін на ліки в Україні та сусідніх країнах немає. Однак, наприклад, є дослідження щодо цін на найбільш поширені ліки в Україні, Угорщині, Словенії та Грузії. У ньому зазначено, що ціни в Україні в 2-3 рази вищі, ніж у цих країнах. Тобто ліки в Україні справді дорогі, але не в 5-10 разів.",https://www.eurointegration.com.ua/articles/2016/01/19/7043410/,https://youtu.be/ZSfG2FVneAc?t=12
5,Олег Ляшко,"Лідер ""Радикальної партії""",06.06.2018,10.06.2018,"Держава не фінансує ліки по онкології, і внаслідок цього мільйони людей просто позбавлені можливості лікуватися. <...> Забезпеченість фінансування з державного бюджету ліків по онкології не більше 6%.",Неправда,"За останній рік фінансування на препарати для дорослих збільшилося вдвічі, і на 63% – для лікування раку у дітей. Так, у 2017 році на закупівлю ліків для дорослих виділено 809 млн грн (у 2016 році – 397 млн грн), для дітей – 558 млн грн (у 2016 році – 353 млн грн). Але цього недостатньо, щоб забезпечити абсолютно усіх пацієнтів необхідними ліками. Незважаючи на значне збільшення фінансування програми, у 2017 році державне фінансування забезпечувало лікуванням лише 24% дорослих хворих. У 2018 році програма «Доросла онкологія» фінансується на 30%. Тобто грошей справді не вистачає, але забезпечується набагато більший показник, ніж 6%, про які каже спікер. Згідно з даними Національного канцер-реєстру України на кінець 2017 р. на онкологічному обліку в Україні перебувало близько 950 тис. хворих, а не мільйони).","http://moz.gov.ua/article/news/moz-pracjue-nad-rozshirennjam-dostupu-do-likuvannja-hvorih-na-rak-, https://www.kmu.gov.ua/ua/news/moz-zakupit-dodatkovi-liki-dlya-paciyentiv-z-onkologiyeyu-na-zekonomleni-100-mln-grn, https://www.kmu.gov.ua/ua/news/vidpovidi-na-poshireni-pitannya-pro-mizhnarodni-zakupivli http://www.ncru.inf.ua/publications/BULL_19/PDF/03-06-vstup.pdf",https://www.facebook.com/O.Liashko/videos/1680018665400057/
6,Юрій Бойко,"Співголова фракції ""Опозиційний блок""",06.06.2018,10.06.2018,Вони (Конституційний суд) за минулий рік прийняли тільки одне рішення,Неправда,"Конституційний суд за 2017 рік виніс три рішення, а не 1, тому вердикт – неправда. Крім того, не зовсім коректно судити про ефективність роботи суду виключно за кількістю рішень. Через важливість і складність судового розгляду він триває дуже довго. Тому кількість винесених рішень за рік не вказує на об’єм виконаної роботи.",http://www.ccu.gov.ua/docs/1972,https://youtu.be/0tQ2-dDuYfw?t=97
1,Володимир Гройсман,Прем'єр-міністр України,06.06.2018,10.06.2018,"Якщо ми виділили з вами 1 млрд грн для закупівель ліків і надання їх безкоштовно людям, то 20 млн рецептів сьогодні виписані. Це означає, що 20 млн раз люди звернулись за цими ліками, які для них є дуже необхідними.",Маніпуляція,"Дійсно, у Держбюджеті на 2018 рік виділено 1 млрд грн на “субвенцію з державного бюджету місцевим бюджетам на відшкодування вартості лікарських засобів для лікування окремих захворювань”. Загальна кількість рецептів, виписаних за час роботи програми, сягнула майже 20 млн. Щоправда, не всі ліки є безкоштовними: 59 найменувань ліків надаються без оплати з боку пацієнта, ще близько 200 – за співоплатою.","http://w1.c1.rada.gov.ua/pls/zweb2/webproc34?id=&pf3511=62551&pf35401=433096, http://moz.gov.ua/article/news/dostupni-liki-za-chas-roboti-programi-ukrainci-viklikali-shvidku-na-17-tisjach-raziv-menshe",https://www.facebook.com/volodymyrgroysman/videos/717990375036546/
1,Володимир Гройсман,Прем'єр-міністр України,06.06.2018,10.06.2018,"За цей час через нашу урядову підтримку аграрії отримали можливості компенсувати 25%, а фермери 40% вартості сільхозмашинобудування, які вироблені українськими руками.",Правда,"Щодо компенсації 25% на виробництво сільгосптехніки, то на цю програму виділили 945 млн грн у 2018 році. Порядок надання компенсації було визначено 7 лютого 2018 року Кабміном. Компенсуватиметься 25% вартості без ПДВ – тобто 20,8% повної вартості. Щодо компенсації 40% на виробництво сільгосптехніки, то така підтримка справді планується. Умовою отримання компенсації є наявність рахунку, відкритого в державному банку, або банку, у статутному капіталі якого частка держави становить не менше 75%. З урахуванням ПДВ, компенсуватиметься 33,3% повної вартості техніки.","http://zakon3.rada.gov.ua/laws/file/text/59/f471810n191.xls, https://www.kmu.gov.ua/storage/app/uploads/public/5a8/c5c/120/5a8c5c12077db918201202.doc https://www.kmu.gov.ua/ua/npas/pro-zatverdzhennya-poryadku-vi",https://youtu.be/iqJ0g0El9wM?t=11
1,Володимир Гройсман,Прем'єр-міністр України,06.06.2018,10.06.2018,"Ми виділили 1 млрд грн для того, щоб український фермер отримав підтримку і на садівництво, і на тваринництво, і на добрива, і насіння - усе те, що дає можливість нашим фермерам розвиватися і ставати сильнішими.",Маніпуляція,"У Державному бюджеті на 2018 рік передбачено 1 млрд грн на фінансову підтримку розвитку фермерських господарств. Але варто додати, що всі ці кошти виділяються на підтримку закупівлі матеріально-технічних ресурсів або вхідних ресурсів (input subsidies). Такі дотації вважаються найменш ефективним способом підтримки фермерів, допомогу отримують переважно постачальники відповідних ресурсів. Така підтримка мало допоможе фермерам, вигоду отримають постачальники ресурсів.",http://zakon5.rada.gov.ua/laws/file/text/59/f471810n191.zip,https://youtu.be/iqJ0g0El9wM?t=51
1,Володимир Гройсман,Прем'єр-міністр України,06.06.2018,10.06.2018,"І сьогодні, саме в цей день, 199 громад отримують майже 360 тис. гектарів землі у свою власність. Це означає, що вони будуть управляти без втручання держави.",Правда,"Згідно з даними Мінагрополітики та Держгеокадастру, 6 червня 2018 року 199 ОТГ отримали понад 360 тис. га.","http://minagro.gov.ua/uk/node/25869, http://land.gov.ua/tretyna-obiednanykh-terytorialnykh-hromad-uzhe-otrymala-silhospzemli-vid-uriadu/",https://youtu.be/iqJ0g0El9wM?t=101
112,Вадим Рабінович,"Лідер партії ""За життя""",07.06.2018,10.06.2018,"Они (власть) лишили нас права, которое Конституция даровала нам – бесплатное медицинское обслуживание.",Неправда,"У 49 ст. Конституції України справді сказано, що у державних і комунальних закладах охорони здоров’я медична допомога надається безкоштовно. Але змін до Конституції не проводилося, отже формально це право залишається. Однак по факту безкоштовної медицини в Україні давно немає, майже половина витрат на медицину надходять з кишень пацієнтів. За безкоштовні послуги має платити держава з коштів платників податків, проте в держави немає коштів оплатити всю медичну допомогу. Медична реформа передбачає оплату з державного бюджету медичної допомоги, що входить до гарантованого пакету послуг (який будуть затверджувати з 2020 року). Поки що до такого пакету входять усі медичні послуги, як і раніше (тобто медицина залишається безкоштовною). Детальніше про міфи навколо медичної реформи читайте у матеріалах VoxCheck “Як політики брехали про медичну реформу” та “Десять звинувачень Ольги Богомолець на адресу МОЗ та Уляни Супрун”.","https://zakon.rada.gov.ua/laws/show/254%D0%BA/96-%D0%B2%D1%80 https://voxukraine.org/2017/06/23/neefektivni-aspekti-ohoroni-zdorov-ya-v-ukrayini-chi-spravdi-yakist-vidpovidaye-tsini/, http://zakon3.rada.gov.ua/laws/show/2168-19/paran25#n25 https://voxukraine.org/uk/nezdorovij-gluzd-yak-politiki-brehali-pro-medichnu-reformu-navit-pislya-yiyi-prijnyattya/, https://voxukraine.org/uk/desyat-zvinuvachen-olgi-bogomolets-na-adresu-moz-ta-ulyani-suprun-voxcheck/",https://youtu.be/xgr6pBEUQVo?t=103
112,Вадим Рабінович,"Лідер партії ""За життя""",07.06.2018,10.06.2018,Сейчас они (власть) приняли решение испытывать лекарства на украинцах.,Маніпуляція,"Рабінович говорить про Наказ МОЗ №928 від 15 травня 2018 року, яким було розширено перелік дозволених клінічних випробувань. Однак клінічні випробування дозволені в Україні з 1996 року та регулюються ЗУ “Про лікарські засоби”, тому це рішення не сьогоднішнього дня. Крім того, люди беруть участь у клінічних дослідженнях лише після письмової згоди самого пацієнта чи його батьків.","http://moz.gov.ua/article/ministry-mandates/nakaz-moz-ukraini-vid-15052018--928-pro-provedennja-klinichnih-viprobuvan-likarskih-zasobiv-ta-zatverdzhennja-suttevih-popravok, http://moz.gov.ua/uploads/1/5097-dn_20180515_928_dod.pdf, http://zakon3.rada.gov.ua/laws/show/123/96-%D0%B2%D1%80/ed19960404",https://youtu.be/xgr6pBEUQVo?t=176
5,Олег Ляшко,"Лідер ""Радикальної партії""",07.06.2018,10.06.2018,"Уряд бере на себе зобов’язання, щоб отримати черговий кредит МВФ. Вони хочуть підняти ціни на газ, продати землю, підняти пенсійний вік. Коли МВФ ставить вимогу підвищення цін на газ, але водночас каже: не можна піднімати зарплати й пенсії",Правда,"В останньому меморандумі з МВФ уряд зобов’язувався провести пенсійну реформу (в тому числі з розширенням діапазону пенсійного віку), встановити ціну на газ для населення на рівні імпортного паритету (до запуску повноцінного ринку газу) та відкрити ринок земель сільськогосподарського призначення. Також представник МВФ Йоста Люнгман заявляв про те, що зараз немає підстав для збільшення соціальних видатків, оскільки це не підкріплено відповідним рівнем зростання економіки.","https://www.minfin.gov.ua/uploads/redactor/files/%D0%9C%D0%B5%D0%BC%D0%BE%D1%80%D0%B0%D0%BD%D0%B4%D1%83%D0%BC%20%D0%9C%D0%92%D0%A4_%D0%9A%D0%B8%D1%97%D0%B2,%202%20%D0%B1%D0%B5%D1%80%D0%B5%D0%B7%D0%BD%D1%8F%202017.pdf https://www.epravda.com.ua/news/2018/04/19/636150/",https://youtu.be/8lAFHg8FLs8?t=20
5,Олег Ляшко,"Лідер ""Радикальної партії""",07.06.2018,10.06.2018,"Що ви можете сказати для молоді, 56% якої хоче виїхати за кордон?",Перебільшення,"Згідно з дослідженням ""Динаміка міграційних настроїв українців"", яке провела соціологічна група ""Рейтинг”, на постійне місце проживання за кордон хочуть виїхати 46% молоді (18-35 років). Водночас лише 21% опитаних цього віку однозначно не повернулися б чи скоріше за все не повернулися б в Україну через деякий час.",http://ratinggroup.ua/research/ukraine/migracionnye_nastroeniya_naseleniya_ukrainy.html,https://youtu.be/SM4HQ_cIJOY?t=62
5,Олег Ляшко,"Лідер ""Радикальної партії""",07.06.2018,10.06.2018,"Що ви можете сказати для онкохворих 1,5 мільйона українців?",Неправда,Згідно з даними Національного канцер-реєстру України на кінець 2017 р. на онкологічному обліку в Україні перебувало близько 950 тис. хворих.,http://www.ncru.inf.ua/publications/BULL_19/PDF/03-06-vstup.pdf,https://youtu.be/SM4HQ_cIJOY?t=75
5,Олег Ляшко,"Лідер ""Радикальної партії""",07.06.2018,10.06.2018,Коли Президент Порошенко протягував зміни до Конституції у частині надання особливого статусу Донбасу - ми за це не голосували і вийшли з коаліції.,Правда,РПЛ дійсно не голосувала за зміни до Конституції щодо надання особливого статусу ОРДЛО та вийшла зі складу коаліції 1 вересня 2015 на знак протесту проти прийняття цих змін.,"http://w1.c1.rada.gov.ua/pls/radan_gs09/ns_golos?g_id=3462, https://www.youtube.com/watch?time_continue=1&v=vxLNyT64Akw",https://www.facebook.com/O.Liashko/videos/1681257695276154/
